date,pip_new,pip_total,bioconda_total,bioconda_new,biocontainers_quay_new,biocontainers_quay_total,prs_new,contributors_pr,contributors_new,prs_total,contributors_total,modules_new,modules_total,biocontainers_aws_total,dockerhub_total,clones_total
2015-09-03,,,,,,,1,1,1,1,1,,,,,
2015-09-04,,,,,,,0,0,0,1,1,,,,,
2015-09-05,,,,,,,0,0,0,1,1,,,,,
2015-09-06,,,,,,,0,0,0,1,1,,,,,
2015-09-07,,,,,,,0,0,0,1,1,,,,,
2015-09-08,,,,,,,0,0,0,1,1,,,,,
2015-09-09,,,,,,,0,0,0,1,1,,,,,
2015-09-10,,,,,,,1,1,0,2,1,,,,,
2015-09-11,,,,,,,0,0,0,2,1,,,,,
2015-09-12,,,,,,,0,0,0,2,1,,,,,
2015-09-13,,,,,,,0,0,0,2,1,,,,,
2015-09-14,,,,,,,0,0,0,2,1,,,,,
2015-09-15,,,,,,,1,1,1,3,2,,,,,
2015-09-16,,,,,,,1,1,0,4,2,,,,,
2015-09-17,,,,,,,0,0,0,4,2,,,,,
2015-09-18,,,,,,,0,0,0,4,2,,,,,
2015-09-19,,,,,,,0,0,0,4,2,,,,,
2015-09-20,,,,,,,0,0,0,4,2,,,,,
2015-09-21,,,,,,,0,0,0,4,2,,,,,
2015-09-22,,,,,,,0,0,0,4,2,,,,,
2015-09-23,,,,,,,0,0,0,4,2,,,,,
2015-09-24,,,,,,,0,0,0,4,2,,,,,
2015-09-25,,,,,,,1,1,1,5,3,11,11,,,
2015-09-26,,,,,,,0,0,0,5,3,0,11,,,
2015-09-27,,,,,,,1,1,0,6,3,0,11,,,
2015-09-28,,,,,,,2,2,1,8,4,0,11,,,
2015-09-29,,,,,,,0,0,0,8,4,0,11,,,
2015-09-30,,,,,,,1,1,1,9,5,0,11,,,
2015-10-01,,,,,,,0,0,0,9,5,0,11,,,
2015-10-02,,,,,,,0,0,0,9,5,0,11,,,
2015-10-03,,,,,,,0,0,0,9,5,0,11,,,
2015-10-04,,,,,,,0,0,0,9,5,0,11,,,
2015-10-05,,,,,,,0,0,0,9,5,0,11,,,
2015-10-06,,,,,,,2,1,0,11,5,0,11,,,
2015-10-07,,,,,,,1,1,0,12,5,0,11,,,
2015-10-08,,,,,,,0,0,0,12,5,0,11,,,
2015-10-09,,,,,,,0,0,0,12,5,0,11,,,
2015-10-10,,,,,,,0,0,0,12,5,0,11,,,
2015-10-11,,,,,,,0,0,0,12,5,0,11,,,
2015-10-12,,,,,,,1,1,0,13,5,1,12,,,
2015-10-13,,,,,,,1,1,0,14,5,0,12,,,
2015-10-14,,,,,,,1,1,1,15,6,0,12,,,
2015-10-15,,,,,,,0,0,0,15,6,0,12,,,
2015-10-16,,,,,,,1,1,0,16,6,0,12,,,
2015-10-17,,,,,,,0,0,0,16,6,0,12,,,
2015-10-18,,,,,,,0,0,0,16,6,0,12,,,
2015-10-19,,,,,,,0,0,0,16,6,0,12,,,
2015-10-20,,,,,,,0,0,0,16,6,0,12,,,
2015-10-21,,,,,,,0,0,0,16,6,0,12,,,
2015-10-22,,,,,,,1,1,0,17,6,0,12,,,
2015-10-23,,,,,,,0,0,0,17,6,0,12,,,
2015-10-24,,,,,,,0,0,0,17,6,0,12,,,
2015-10-25,,,,,,,0,0,0,17,6,0,12,,,
2015-10-26,,,,,,,1,1,0,18,6,0,12,,,
2015-10-27,,,,,,,0,0,0,18,6,0,12,,,
2015-10-28,,,,,,,0,0,0,18,6,0,12,,,
2015-10-29,,,,,,,0,0,0,18,6,0,12,,,
2015-10-30,,,,,,,0,0,0,18,6,0,12,,,
2015-10-31,,,,,,,0,0,0,18,6,0,12,,,
2015-11-01,,,,,,,0,0,0,18,6,0,12,,,
2015-11-02,,,,,,,0,0,0,18,6,0,12,,,
2015-11-03,,,,,,,0,0,0,18,6,0,12,,,
2015-11-04,,,,,,,0,0,0,18,6,0,12,,,
2015-11-05,,,,,,,0,0,0,18,6,0,12,,,
2015-11-06,,,,,,,1,1,0,19,6,0,12,,,
2015-11-07,,,,,,,2,1,0,21,6,0,12,,,
2015-11-08,,,,,,,0,0,0,21,6,0,12,,,
2015-11-09,,,,,,,0,0,0,21,6,0,12,,,
2015-11-10,,,,,,,1,1,0,22,6,0,12,,,
2015-11-11,,,,,,,0,0,0,22,6,0,12,,,
2015-11-12,,,,,,,0,0,0,22,6,0,12,,,
2015-11-13,,,,,,,0,0,0,22,6,0,12,,,
2015-11-14,,,,,,,0,0,0,22,6,0,12,,,
2015-11-15,,,,,,,0,0,0,22,6,0,12,,,
2015-11-16,,,,,,,0,0,0,22,6,0,12,,,
2015-11-17,,,,,,,0,0,0,22,6,0,12,,,
2015-11-18,,,,,,,0,0,0,22,6,0,12,,,
2015-11-19,,,,,,,0,0,0,22,6,0,12,,,
2015-11-20,,,,,,,0,0,0,22,6,0,12,,,
2015-11-21,,,,,,,0,0,0,22,6,0,12,,,
2015-11-22,,,,,,,0,0,0,22,6,0,12,,,
2015-11-23,,,,,,,0,0,0,22,6,0,12,,,
2015-11-24,,,,,,,1,1,0,23,6,0,12,,,
2015-11-25,,,,,,,0,0,0,23,6,0,12,,,
2015-11-26,,,,,,,0,0,0,23,6,0,12,,,
2015-11-27,,,,,,,0,0,0,23,6,0,12,,,
2015-11-28,,,,,,,0,0,0,23,6,0,12,,,
2015-11-29,,,,,,,0,0,0,23,6,0,12,,,
2015-11-30,,,,,,,0,0,0,23,6,0,12,,,
2015-12-01,,,,,,,0,0,0,23,6,0,12,,,
2015-12-02,,,,,,,0,0,0,23,6,0,12,,,
2015-12-03,,,,,,,0,0,0,23,6,0,12,,,
2015-12-04,,,,,,,0,0,0,23,6,0,12,,,
2015-12-05,,,,,,,0,0,0,23,6,0,12,,,
2015-12-06,,,,,,,0,0,0,23,6,0,12,,,
2015-12-07,,,,,,,0,0,0,23,6,0,12,,,
2015-12-08,,,,,,,0,0,0,23,6,0,12,,,
2015-12-09,,,,,,,0,0,0,23,6,0,12,,,
2015-12-10,,,,,,,0,0,0,23,6,0,12,,,
2015-12-11,,,,,,,0,0,0,23,6,0,12,,,
2015-12-12,,,,,,,0,0,0,23,6,0,12,,,
2015-12-13,,,,,,,0,0,0,23,6,0,12,,,
2015-12-14,,,,,,,1,1,0,24,6,0,12,,,
2015-12-15,,,,,,,0,0,0,24,6,0,12,,,
2015-12-16,,,,,,,0,0,0,24,6,0,12,,,
2015-12-17,,,,,,,0,0,0,24,6,0,12,,,
2015-12-18,,,,,,,0,0,0,24,6,0,12,,,
2015-12-19,,,,,,,0,0,0,24,6,0,12,,,
2015-12-20,,,,,,,0,0,0,24,6,0,12,,,
2015-12-21,,,,,,,0,0,0,24,6,0,12,,,
2015-12-22,,,,,,,0,0,0,24,6,0,12,,,
2015-12-23,,,,,,,0,0,0,24,6,0,12,,,
2015-12-24,,,,,,,0,0,0,24,6,0,12,,,
2015-12-25,,,,,,,0,0,0,24,6,0,12,,,
2015-12-26,,,,,,,0,0,0,24,6,0,12,,,
2015-12-27,,,,,,,0,0,0,24,6,0,12,,,
2015-12-28,,,,,,,0,0,0,24,6,0,12,,,
2015-12-29,,,,,,,0,0,0,24,6,0,12,,,
2015-12-30,,,,,,,0,0,0,24,6,0,12,,,
2015-12-31,,,,,,,0,0,0,24,6,0,12,,,
2016-01-01,,,,,,,0,0,0,24,6,0,12,,,
2016-01-02,,,,,,,0,0,0,24,6,0,12,,,
2016-01-03,,,,,,,0,0,0,24,6,0,12,,,
2016-01-04,,,,,,,0,0,0,24,6,0,12,,,
2016-01-05,,,,,,,0,0,0,24,6,0,12,,,
2016-01-06,,,,,,,0,0,0,24,6,0,12,,,
2016-01-07,,,,,,,0,0,0,24,6,0,12,,,
2016-01-08,,,,,,,0,0,0,24,6,0,12,,,
2016-01-09,,,,,,,0,0,0,24,6,0,12,,,
2016-01-10,,,,,,,0,0,0,24,6,0,12,,,
2016-01-11,,,,,,,0,0,0,24,6,0,12,,,
2016-01-12,,,,,,,0,0,0,24,6,0,12,,,
2016-01-13,,,,,,,0,0,0,24,6,0,12,,,
2016-01-14,,,,,,,0,0,0,24,6,0,12,,,
2016-01-15,,,,,,,0,0,0,24,6,0,12,,,
2016-01-16,,,,,,,0,0,0,24,6,0,12,,,
2016-01-17,,,,,,,0,0,0,24,6,0,12,,,
2016-01-18,,,,,,,0,0,0,24,6,0,12,,,
2016-01-19,,,,,,,0,0,0,24,6,0,12,,,
2016-01-20,,,,,,,0,0,0,24,6,0,12,,,
2016-01-21,,,,,,,0,0,0,24,6,0,12,,,
2016-01-22,14,14,,,,,0,0,0,24,6,0,12,,,
2016-01-23,6,20,,,,,0,0,0,24,6,0,12,,,
2016-01-24,4,24,,,,,0,0,0,24,6,0,12,,,
2016-01-25,4,28,,,,,0,0,0,24,6,0,12,,,
2016-01-26,22,50,,,,,0,0,0,24,6,0,12,,,
2016-01-27,25,75,,,,,0,0,0,24,6,0,12,,,
2016-01-28,6,81,,,,,0,0,0,24,6,0,12,,,
2016-01-29,13,94,,,,,0,0,0,24,6,0,12,,,
2016-01-30,4,98,,,,,0,0,0,24,6,0,12,,,
2016-01-31,1,99,,,,,0,0,0,24,6,0,12,,,
2016-02-01,15,114,,,,,0,0,0,24,6,0,12,,,
2016-02-02,11,125,,,,,0,0,0,24,6,0,12,,,
2016-02-03,6,131,,,,,0,0,0,24,6,0,12,,,
2016-02-04,16,147,,,,,1,1,0,25,6,0,12,,,
2016-02-05,14,161,,,,,1,1,0,26,6,0,12,,,
2016-02-06,11,172,,,,,0,0,0,26,6,0,12,,,
2016-02-07,8,180,,,,,0,0,0,26,6,0,12,,,
2016-02-08,76,256,,,,,0,0,0,26,6,0,12,,,
2016-02-09,62,318,,,,,0,0,0,26,6,0,12,,,
2016-02-10,20,338,,,,,0,0,0,26,6,0,12,,,
2016-02-11,4,342,,,,,0,0,0,26,6,0,12,,,
2016-02-12,6,348,,,,,0,0,0,26,6,0,12,,,
2016-02-13,7,355,,,,,0,0,0,26,6,0,12,,,
2016-02-14,3,358,,,,,0,0,0,26,6,0,12,,,
2016-02-15,14,372,,,,,0,0,0,26,6,0,12,,,
2016-02-16,95,467,,,,,0,0,0,26,6,1,13,,,
2016-02-17,58,525,,,,,2,1,1,28,7,1,14,,,
2016-02-18,46,571,,,,,0,0,0,28,7,0,14,,,
2016-02-19,35,606,,,,,0,0,0,28,7,0,14,,,
2016-02-20,29,635,,,,,0,0,0,28,7,0,14,,,
2016-02-21,24,659,,,,,0,0,0,28,7,0,14,,,
2016-02-22,22,681,,,,,0,0,0,28,7,0,14,,,
2016-02-23,53,734,,,,,0,0,0,28,7,0,14,,,
2016-02-24,19,753,,,,,0,0,0,28,7,0,14,,,
2016-02-25,38,791,,,,,0,0,0,28,7,0,14,,,
2016-02-26,34,825,,,,,0,0,0,28,7,0,14,,,
2016-02-27,28,853,,,,,0,0,0,28,7,0,14,,,
2016-02-28,9,862,,,,,0,0,0,28,7,0,14,,,
2016-02-29,31,893,,,,,0,0,0,28,7,0,14,,,
2016-03-01,31,924,,,,,0,0,0,28,7,0,14,,,
2016-03-02,26,950,,,,,0,0,0,28,7,0,14,,,
2016-03-03,22,972,,,,,0,0,0,28,7,0,14,,,
2016-03-04,23,995,,,,,0,0,0,28,7,0,14,,,
2016-03-05,26,1021,,,,,0,0,0,28,7,0,14,,,
2016-03-06,0,1021,,,,,0,0,0,28,7,0,14,,,
2016-03-07,0,1021,,,,,0,0,0,28,7,0,14,,,
2016-03-08,0,1021,,,,,0,0,0,28,7,1,15,,,
2016-03-09,0,1021,,,,,1,1,0,29,7,0,15,,,
2016-03-10,0,1021,,,,,0,0,0,29,7,0,15,,,
2016-03-11,0,1021,,,,,0,0,0,29,7,0,15,,,
2016-03-12,0,1021,,,,,0,0,0,29,7,1,16,,,
2016-03-13,0,1021,,,,,0,0,0,29,7,0,16,,,
2016-03-14,0,1021,,,,,1,1,1,30,8,0,16,,,
2016-03-15,0,1021,,,,,1,1,0,31,8,0,16,,,
2016-03-16,0,1021,,,,,0,0,0,31,8,0,16,,,
2016-03-17,0,1021,,,,,0,0,0,31,8,0,16,,,
2016-03-18,0,1021,,,,,1,1,0,32,8,0,16,,,
2016-03-19,0,1021,,,,,0,0,0,32,8,0,16,,,
2016-03-20,0,1021,,,,,0,0,0,32,8,1,17,,,
2016-03-21,0,1021,,,,,0,0,0,32,8,0,17,,,
2016-03-22,0,1021,,,,,0,0,0,32,8,0,17,,,
2016-03-23,0,1021,,,,,0,0,0,32,8,0,17,,,
2016-03-24,0,1021,,,,,0,0,0,32,8,0,17,,,
2016-03-25,0,1021,,,,,0,0,0,32,8,0,17,,,
2016-03-26,0,1021,,,,,0,0,0,32,8,0,17,,,
2016-03-27,0,1021,,,,,0,0,0,32,8,0,17,,,
2016-03-28,0,1021,,,,,0,0,0,32,8,0,17,,,
2016-03-29,0,1021,,,,,0,0,0,32,8,0,17,,,
2016-03-30,0,1021,,,,,0,0,0,32,8,0,17,,,
2016-03-31,0,1021,,,,,0,0,0,32,8,0,17,,,
2016-04-01,0,1021,,,,,0,0,0,32,8,0,17,,,
2016-04-02,0,1021,,,,,0,0,0,32,8,0,17,,,
2016-04-03,0,1021,,,,,0,0,0,32,8,0,17,,,
2016-04-04,0,1021,,,,,0,0,0,32,8,0,17,,,
2016-04-05,0,1021,,,,,0,0,0,32,8,0,17,,,
2016-04-06,0,1021,,,,,0,0,0,32,8,1,18,,,
2016-04-07,0,1021,,,,,1,1,0,33,8,0,18,,,
2016-04-08,0,1021,,,,,1,1,0,34,8,0,18,,,
2016-04-09,0,1021,,,,,0,0,0,34,8,0,18,,,
2016-04-10,0,1021,,,,,0,0,0,34,8,0,18,,,
2016-04-11,0,1021,,,,,0,0,0,34,8,0,18,,,
2016-04-12,0,1021,,,,,0,0,0,34,8,0,18,,,
2016-04-13,0,1021,,,,,0,0,0,34,8,0,18,,,
2016-04-14,0,1021,,,,,0,0,0,34,8,0,18,,,
2016-04-15,0,1021,,,,,0,0,0,34,8,0,18,,,
2016-04-16,0,1021,,,,,0,0,0,34,8,0,18,,,
2016-04-17,0,1021,,,,,1,1,1,35,9,0,18,,,
2016-04-18,0,1021,,,,,0,0,0,35,9,0,18,,,
2016-04-19,0,1021,,,,,0,0,0,35,9,0,18,,,
2016-04-20,0,1021,,,,,1,1,0,36,9,0,18,,,
2016-04-21,0,1021,,,,,2,2,0,38,9,0,18,,,
2016-04-22,0,1021,,,,,0,0,0,38,9,0,18,,,
2016-04-23,0,1021,,,,,0,0,0,38,9,0,18,,,
2016-04-24,0,1021,,,,,0,0,0,38,9,0,18,,,
2016-04-25,0,1021,,,,,0,0,0,38,9,0,18,,,
2016-04-26,0,1021,,,,,0,0,0,38,9,0,18,,,
2016-04-27,0,1021,,,,,1,1,0,39,9,0,18,,,
2016-04-28,0,1021,,,,,0,0,0,39,9,2,20,,,
2016-04-29,0,1021,,,,,0,0,0,39,9,1,21,,,
2016-04-30,0,1021,,,,,0,0,0,39,9,0,21,,,
2016-05-01,0,1021,,,,,0,0,0,39,9,0,21,,,
2016-05-02,0,1021,,,,,0,0,0,39,9,0,21,,,
2016-05-03,0,1021,,,,,2,2,0,41,9,0,21,,,
2016-05-04,0,1021,,,,,0,0,0,41,9,0,21,,,
2016-05-05,0,1021,,,,,1,1,0,42,9,0,21,,,
2016-05-06,0,1021,,,,,0,0,0,42,9,0,21,,,
2016-05-07,0,1021,,,,,0,0,0,42,9,0,21,,,
2016-05-08,0,1021,,,,,1,1,1,43,10,0,21,,,
2016-05-09,0,1021,,,,,0,0,0,43,10,0,21,,,
2016-05-10,0,1021,,,,,0,0,0,43,10,0,21,,,
2016-05-11,0,1021,,,,,0,0,0,43,10,0,21,,,
2016-05-12,0,1021,,,,,0,0,0,43,10,0,21,,,
2016-05-13,0,1021,,,,,0,0,0,43,10,0,21,,,
2016-05-14,0,1021,,,,,0,0,0,43,10,0,21,,,
2016-05-15,0,1021,,,,,0,0,0,43,10,0,21,,,
2016-05-16,0,1021,,,,,0,0,0,43,10,0,21,,,
2016-05-17,0,1021,,,,,1,1,0,44,10,0,21,,,
2016-05-18,0,1021,,,,,0,0,0,44,10,1,22,,,
2016-05-19,0,1021,,,,,0,0,0,44,10,0,22,,,
2016-05-20,0,1021,,,,,0,0,0,44,10,0,22,,,
2016-05-21,0,1021,,,,,0,0,0,44,10,0,22,,,
2016-05-22,18,1039,,,,,0,0,0,44,10,0,22,,,
2016-05-23,47,1086,,,,,0,0,0,44,10,0,22,,,
2016-05-24,32,1118,,,,,0,0,0,44,10,0,22,,,
2016-05-25,50,1168,,,,,0,0,0,44,10,0,22,,,
2016-05-26,46,1214,,,,,0,0,0,44,10,0,22,,,
2016-05-27,42,1256,,,,,1,1,0,45,10,0,22,,,
2016-05-28,9,1265,,,,,0,0,0,45,10,0,22,,,
2016-05-29,32,1297,,,,,0,0,0,45,10,0,22,,,
2016-05-30,20,1317,,,,,0,0,0,45,10,0,22,,,
2016-05-31,20,1337,,,,,1,1,0,46,10,0,22,,,
2016-06-01,72,1409,,,,,0,0,0,46,10,0,22,,,
2016-06-02,71,1480,,,,,0,0,0,46,10,0,22,,,
2016-06-03,65,1545,,,,,0,0,0,46,10,0,22,,,
2016-06-04,52,1597,,,,,0,0,0,46,10,0,22,,,
2016-06-05,18,1615,,,,,0,0,0,46,10,0,22,,,
2016-06-06,62,1677,,,,,0,0,0,46,10,0,22,,,
2016-06-07,60,1737,,,,,0,0,0,46,10,0,22,,,
2016-06-08,30,1767,,,,,0,0,0,46,10,0,22,,,
2016-06-09,32,1799,,,,,0,0,0,46,10,0,22,,,
2016-06-10,17,1816,,,,,1,1,0,47,10,0,22,,,
2016-06-11,11,1827,,,,,0,0,0,47,10,0,22,,,
2016-06-12,30,1857,,,,,0,0,0,47,10,0,22,,,
2016-06-13,74,1931,,,,,0,0,0,47,10,0,22,,,
2016-06-14,31,1962,,,,,1,1,0,48,10,0,22,,,
2016-06-15,17,1979,,,,,0,0,0,48,10,0,22,,,
2016-06-16,40,2019,,,,,0,0,0,48,10,0,22,,,
2016-06-17,50,2069,,,,,0,0,0,48,10,0,22,,,
2016-06-18,17,2086,,,,,0,0,0,48,10,0,22,,,
2016-06-19,16,2102,,,,,0,0,0,48,10,0,22,,,
2016-06-20,21,2123,,,,,0,0,0,48,10,0,22,,,
2016-06-21,29,2152,,,,,0,0,0,48,10,0,22,,,
2016-06-22,39,2191,,,,,0,0,0,48,10,0,22,,,
2016-06-23,92,2283,,,,,0,0,0,48,10,0,22,,,
2016-06-24,18,2301,,,,,0,0,0,48,10,0,22,,,
2016-06-25,8,2309,,,,,0,0,0,48,10,0,22,,,
2016-06-26,9,2318,,,,,1,1,0,49,10,0,22,,,
2016-06-27,15,2333,,,,,0,0,0,49,10,0,22,,,
2016-06-28,15,2348,,,,,0,0,0,49,10,0,22,,,
2016-06-29,49,2397,,,,,0,0,0,49,10,0,22,,,
2016-06-30,91,2488,,,,,0,0,0,49,10,0,22,,,
2016-07-01,26,2514,,,,,0,0,0,49,10,0,22,,,
2016-07-02,35,2549,,,,,0,0,0,49,10,0,22,,,
2016-07-03,9,2558,,,,,0,0,0,49,10,0,22,,,
2016-07-04,150,2708,,,,,1,1,0,50,10,0,22,,,
2016-07-05,108,2816,,,,,1,1,0,51,10,0,22,,,
2016-07-06,75,2891,,,,,2,1,0,53,10,1,23,,,
2016-07-07,43,2934,,,,,4,4,2,57,12,0,23,,,
2016-07-08,48,2982,,,,,0,0,0,57,12,0,23,,,
2016-07-09,56,3038,,,,,0,0,0,57,12,0,23,,,
2016-07-10,22,3060,,,,,0,0,0,57,12,0,23,,,
2016-07-11,52,3112,,,,,0,0,0,57,12,0,23,,,
2016-07-12,50,3162,,,,,0,0,0,57,12,0,23,,,
2016-07-13,44,3206,,,,,0,0,0,57,12,0,23,,,
2016-07-14,63,3269,,,,,1,1,1,58,13,0,23,,,
2016-07-15,33,3302,,,,,1,1,0,59,13,0,23,,,
2016-07-16,34,3336,,,,,0,0,0,59,13,0,23,,,
2016-07-17,21,3357,,,,,0,0,0,59,13,0,23,,,
2016-07-18,34,3391,,,,,1,1,0,60,13,1,24,,,
2016-07-19,93,3484,,,,,0,0,0,60,13,0,24,,,
2016-07-20,53,3537,,,,,0,0,0,60,13,1,25,,,
2016-07-21,80,3617,,,,,0,0,0,60,13,0,25,,,
2016-07-22,68,3685,,,,,0,0,0,60,13,0,25,,,
2016-07-23,13,3698,,,,,0,0,0,60,13,0,25,,,
2016-07-24,15,3713,,,,,0,0,0,60,13,0,25,,,
2016-07-25,35,3748,,,,,0,0,0,60,13,0,25,,,
2016-07-26,65,3813,,,,,0,0,0,60,13,0,25,,,
2016-07-27,79,3892,,,,,1,1,0,61,13,0,25,,,
2016-07-28,73,3965,,,,,0,0,0,61,13,0,25,,,
2016-07-29,75,4040,,,,,0,0,0,61,13,0,25,,,
2016-07-30,23,4063,,,,,0,0,0,61,13,0,25,,,
2016-07-31,52,4115,,,,,0,0,0,61,13,0,25,,,
2016-08-01,41,4156,,,,,0,0,0,61,13,0,25,,,
2016-08-02,92,4248,,,,,0,0,0,61,13,0,25,,,
2016-08-03,63,4311,,,,,0,0,0,61,13,0,25,,,
2016-08-04,58,4369,,,,,0,0,0,61,13,0,25,,,
2016-08-05,105,4474,,,,,0,0,0,61,13,0,25,,,
2016-08-06,40,4514,,,,,0,0,0,61,13,0,25,,,
2016-08-07,30,4544,,,,,0,0,0,61,13,0,25,,,
2016-08-08,60,4604,,,,,0,0,0,61,13,0,25,,,
2016-08-09,68,4672,,,,,0,0,0,61,13,0,25,,,
2016-08-10,66,4738,,,,,0,0,0,61,13,0,25,,,
2016-08-11,30,4768,,,,,0,0,0,61,13,0,25,,,
2016-08-12,80,4848,,,,,0,0,0,61,13,0,25,,,
2016-08-13,30,4878,,,,,0,0,0,61,13,0,25,,,
2016-08-14,12,4890,,,,,0,0,0,61,13,0,25,,,
2016-08-15,39,4929,,,,,0,0,0,61,13,0,25,,,
2016-08-16,54,4983,,,,,0,0,0,61,13,0,25,,,
2016-08-17,90,5073,,,,,0,0,0,61,13,0,25,,,
2016-08-18,53,5126,,,,,0,0,0,61,13,0,25,,,
2016-08-19,65,5191,,,,,0,0,0,61,13,0,25,,,
2016-08-20,68,5259,,,,,0,0,0,61,13,0,25,,,
2016-08-21,12,5271,,,,,0,0,0,61,13,0,25,,,
2016-08-22,74,5345,,,,,0,0,0,61,13,0,25,,,
2016-08-23,55,5400,,,,,1,1,0,62,13,0,25,,,
2016-08-24,21,5421,,,,,0,0,0,62,13,0,25,,,
2016-08-25,39,5460,,,,,0,0,0,62,13,0,25,,,
2016-08-26,50,5510,,,,,0,0,0,62,13,0,25,,,
2016-08-27,24,5534,,,,,0,0,0,62,13,0,25,,,
2016-08-28,31,5565,,,,,0,0,0,62,13,0,25,,,
2016-08-29,23,5588,,,,,0,0,0,62,13,0,25,,,
2016-08-30,29,5617,,,,,0,0,0,62,13,0,25,,,
2016-08-31,81,5698,,,,,1,1,0,63,13,0,25,,,
2016-09-01,35,5733,,,,,0,0,0,63,13,0,25,,,
2016-09-02,49,5782,,,,,0,0,0,63,13,0,25,,,
2016-09-03,35,5817,,,,,0,0,0,63,13,0,25,,,
2016-09-04,49,5866,,,,,0,0,0,63,13,0,25,,,
2016-09-05,43,5909,,,,,0,0,0,63,13,0,25,,,
2016-09-06,68,5977,,,,,0,0,0,63,13,0,25,,,
2016-09-07,78,6055,,,,,0,0,0,63,13,0,25,,,
2016-09-08,65,6120,,,,,0,0,0,63,13,0,25,,,
2016-09-09,47,6167,,,,,0,0,0,63,13,0,25,,,
2016-09-10,42,6209,,,,,0,0,0,63,13,0,25,,,
2016-09-11,21,6230,,,,,0,0,0,63,13,0,25,,,
2016-09-12,48,6278,,,,,0,0,0,63,13,0,25,,,
2016-09-13,49,6327,,,,,0,0,0,63,13,0,25,,,
2016-09-14,33,6360,,,,,0,0,0,63,13,0,25,,,
2016-09-15,46,6406,,,,,0,0,0,63,13,0,25,,,
2016-09-16,87,6493,,,,,1,1,1,64,14,0,25,,,
2016-09-17,51,6544,,,,,0,0,0,64,14,0,25,,,
2016-09-18,43,6587,,,,,0,0,0,64,14,0,25,,,
2016-09-19,40,6627,,,,,1,1,1,65,15,0,25,,,
2016-09-20,99,6726,,,,,0,0,0,65,15,0,25,,,
2016-09-21,61,6787,,,,,0,0,0,65,15,0,25,,,
2016-09-22,37,6824,,,,,0,0,0,65,15,0,25,,,
2016-09-23,65,6889,,,,,0,0,0,65,15,0,25,,,
2016-09-24,77,6966,,,,,0,0,0,65,15,0,25,,,
2016-09-25,46,7012,,,,,0,0,0,65,15,0,25,,,
2016-09-26,171,7183,,,,,0,0,0,65,15,0,25,,,
2016-09-27,229,7412,,,,,0,0,0,65,15,0,25,,,
2016-09-28,134,7546,,,,,0,0,0,65,15,0,25,,,
2016-09-29,73,7619,,,,,0,0,0,65,15,0,25,,,
2016-09-30,74,7693,,,,,0,0,0,65,15,0,25,,,
2016-10-01,62,7755,,,,,0,0,0,65,15,0,25,,,
2016-10-02,46,7801,,,,,0,0,0,65,15,0,25,,,
2016-10-03,59,7860,,,,,0,0,0,65,15,0,25,,,
2016-10-04,43,7903,,,,,0,0,0,65,15,0,25,,,
2016-10-05,65,7968,,,,,0,0,0,65,15,0,25,,,
2016-10-06,101,8069,,,,,0,0,0,65,15,0,25,,,
2016-10-07,84,8153,,,,,0,0,0,65,15,0,25,,,
2016-10-08,39,8192,,,,,0,0,0,65,15,0,25,,,
2016-10-09,40,8232,,,,,0,0,0,65,15,0,25,,,
2016-10-10,74,8306,,,,,0,0,0,65,15,0,25,,,
2016-10-11,65,8371,,,,,2,1,0,67,15,0,25,,,
2016-10-12,114,8485,,,,,0,0,0,67,15,0,25,,,
2016-10-13,62,8547,,,,,0,0,0,67,15,0,25,,,
2016-10-14,28,8575,,,,,0,0,0,67,15,0,25,,,
2016-10-15,5,8580,,,,,0,0,0,67,15,0,25,,,
2016-10-16,4,8584,,,,,0,0,0,67,15,0,25,,,
2016-10-17,21,8605,,,,,0,0,0,67,15,0,25,,,
2016-10-18,49,8654,,,,,0,0,0,67,15,0,25,,,
2016-10-19,88,8742,,,,,0,0,0,67,15,0,25,,,
2016-10-20,60,8802,,,,,0,0,0,67,15,0,25,,,
2016-10-21,20,8822,,,,,0,0,0,67,15,0,25,,,
2016-10-22,4,8826,,,,,1,1,1,68,16,0,25,,,
2016-10-23,26,8852,,,,,0,0,0,68,16,0,25,,,
2016-10-24,37,8889,,,,,0,0,0,68,16,0,25,,,
2016-10-25,47,8936,,,,,0,0,0,68,16,0,25,,,
2016-10-26,89,9025,,,,,0,0,0,68,16,0,25,,,
2016-10-27,65,9090,,,,,0,0,0,68,16,0,25,,,
2016-10-28,50,9140,,,,,0,0,0,68,16,0,25,,,
2016-10-29,22,9162,,,,,1,1,0,69,16,0,25,,,
2016-10-30,23,9185,,,,,0,0,0,69,16,0,25,,,
2016-10-31,35,9220,,,,,0,0,0,69,16,0,25,,,
2016-11-01,58,9278,,,,,0,0,0,69,16,0,25,,,
2016-11-02,51,9329,,,,,0,0,0,69,16,0,25,,,
2016-11-03,51,9380,,,,,0,0,0,69,16,0,25,,,
2016-11-04,52,9432,,,,,2,2,1,71,17,1,26,,,
2016-11-05,34,9466,,,,,0,0,0,71,17,0,26,,,
2016-11-06,19,9485,,,,,0,0,0,71,17,0,26,,,
2016-11-07,49,9534,,,,,0,0,0,71,17,0,26,,,
2016-11-08,72,9606,,,,,0,0,0,71,17,0,26,,,
2016-11-09,66,9672,,,,,0,0,0,71,17,0,26,,,
2016-11-10,46,9718,,,,,0,0,0,71,17,0,26,,,
2016-11-11,50,9768,,,,,0,0,0,71,17,0,26,,,
