date,pip_new,pip_total,bioconda_total,bioconda_new,biocontainers_quay_new,biocontainers_quay_total,prs_new,contributors_pr,contributors_new,prs_total,contributors_total,modules_new,modules_total,biocontainers_aws_total,dockerhub_total,clones_total
2022-07-26,641.0,463350.0,,,,,2,2,2,586,208,1.0,123.0,,,
2022-07-27,1239.0,464589.0,,,,,0,0,0,586,208,0.0,123.0,,,
2022-07-28,748.0,465337.0,,,,,0,0,0,586,208,0.0,123.0,,,
2022-07-29,2483.0,467820.0,,,,,0,0,0,586,208,0.0,123.0,,,
2022-07-30,1675.0,469495.0,,,,,0,0,0,586,208,0.0,123.0,,,
2022-07-31,616.0,470111.0,,,,,0,0,0,586,208,0.0,123.0,,,
2022-08-01,1544.0,471655.0,,,,,1,1,1,587,209,0.0,123.0,,,
2022-08-02,3748.0,475403.0,,,,,0,0,0,587,209,0.0,123.0,,,
2022-08-03,2675.0,478078.0,,,,,0,0,0,587,209,0.0,123.0,,,
2022-08-04,2592.0,480670.0,,,,,0,0,0,587,209,0.0,123.0,,,
2022-08-05,3781.0,484451.0,,,,,0,0,0,587,209,0.0,123.0,,,
2022-08-06,4455.0,488906.0,,,,,0,0,0,587,209,0.0,123.0,,,
2022-08-07,3577.0,492483.0,,,,,0,0,0,587,209,0.0,123.0,,,
2022-08-08,1569.0,494052.0,,,,,0,0,0,587,209,0.0,123.0,,,
2022-08-09,4559.0,498611.0,,,,,2,2,1,589,210,1.0,124.0,,,
2022-08-10,2907.0,501518.0,,,,,1,1,0,590,210,1.0,125.0,,,
2022-08-11,2830.0,504348.0,,,,,1,1,0,591,210,0.0,125.0,,,
2022-08-12,4164.0,508512.0,,,,,0,0,0,591,210,0.0,125.0,,,
2022-08-13,2758.0,511270.0,,,,,0,0,0,591,210,0.0,125.0,,,
2022-08-14,3743.0,515013.0,,,,,2,1,0,593,210,0.0,125.0,,,
2022-08-15,1508.0,516521.0,,,,,0,0,0,593,210,0.0,125.0,,,
2022-08-16,4340.0,520861.0,,,,,0,0,0,593,210,0.0,125.0,,,
2022-08-17,2964.0,523825.0,,,,,1,1,0,594,210,1.0,126.0,,,
2022-08-18,2841.0,526666.0,,,,,0,0,0,594,210,0.0,126.0,,,
2022-08-19,2197.0,528863.0,,,,,0,0,0,594,210,0.0,126.0,,,
2022-08-20,918.0,529781.0,,,,,0,0,0,594,210,0.0,126.0,,,
2022-08-21,2842.0,532623.0,,,,,0,0,0,594,210,0.0,126.0,,,
2022-08-22,2980.0,535603.0,,,,,0,0,0,594,210,0.0,126.0,,,
2022-08-23,1820.0,537423.0,,,,,0,0,0,594,210,0.0,126.0,,,
2022-08-24,3543.0,540966.0,,,,,0,0,0,594,210,0.0,126.0,,,
2022-08-25,4373.0,545339.0,,,,,0,0,0,594,210,0.0,126.0,,,
2022-08-26,1032.0,546371.0,,,,,0,0,0,594,210,0.0,126.0,,,
2022-08-27,113.0,546484.0,,,,,0,0,0,594,210,0.0,126.0,,,
2022-08-28,197.0,546681.0,,,,,0,0,0,594,210,0.0,126.0,,,
2022-08-29,422.0,547103.0,,,,,0,0,0,594,210,0.0,126.0,,,
2022-08-30,704.0,547807.0,,,,,1,1,0,595,210,0.0,126.0,,,
2022-08-31,364.0,548171.0,,,,,0,0,0,595,210,0.0,126.0,,,
2022-09-01,450.0,548621.0,,,,,1,1,1,596,211,0.0,126.0,,,
2022-09-02,274.0,548895.0,,,,,0,0,0,596,211,0.0,126.0,,,
2022-09-03,74.0,548969.0,,,,,0,0,0,596,211,0.0,126.0,,,
2022-09-04,170.0,549139.0,,,,,0,0,0,596,211,0.0,126.0,,,
2022-09-05,241.0,549380.0,,,,,0,0,0,596,211,0.0,126.0,,,
2022-09-06,384.0,549764.0,,,,,0,0,0,596,211,0.0,126.0,,,
2022-09-07,364.0,550128.0,,,,,0,0,0,596,211,0.0,126.0,,,
2022-09-08,411.0,550539.0,,,,,1,1,0,597,211,0.0,126.0,,,
2022-09-09,514.0,551053.0,,,,,3,1,0,600,211,0.0,126.0,,,
2022-09-10,220.0,551273.0,,,,,1,1,0,601,211,0.0,126.0,,,
2022-09-11,383.0,551656.0,,,,,0,0,0,601,211,0.0,126.0,,,
2022-09-12,424.0,552080.0,,,,,0,0,0,601,211,0.0,126.0,,,
2022-09-13,566.0,552646.0,,,,,0,0,0,601,211,0.0,126.0,,,
2022-09-14,352.0,552998.0,,,,,0,0,0,601,211,0.0,126.0,,,
2022-09-15,2067.0,555065.0,,,,,0,0,0,601,211,0.0,126.0,,,
2022-09-16,338.0,555403.0,,,,,0,0,0,601,211,1.0,127.0,,,
2022-09-17,72.0,555475.0,,,,,0,0,0,601,211,0.0,127.0,,,
2022-09-18,228.0,555703.0,,,,,0,0,0,601,211,0.0,127.0,,,
2022-09-19,534.0,556237.0,,,,,0,0,0,601,211,0.0,127.0,,,
2022-09-20,644.0,556881.0,,,,,0,0,0,601,211,1.0,128.0,,,
2022-09-21,414.0,557295.0,,,,,1,1,1,602,212,0.0,128.0,,,
2022-09-22,519.0,557814.0,,,,,0,0,0,602,212,0.0,128.0,,,
2022-09-23,756.0,558570.0,,,,,0,0,0,602,212,0.0,128.0,,,
2022-09-24,119.0,558689.0,,,,,0,0,0,602,212,0.0,128.0,,,
2022-09-25,302.0,558991.0,,,,,0,0,0,602,212,0.0,128.0,,,
2022-09-26,686.0,559677.0,,,,,0,0,0,602,212,0.0,128.0,,,
2022-09-27,330.0,560007.0,,,,,1,1,0,603,212,0.0,128.0,,,
2022-09-28,270.0,560277.0,,,,,0,0,0,603,212,0.0,128.0,,,
2022-09-29,516.0,560793.0,,,,,0,0,0,603,212,0.0,128.0,,,
2022-09-30,233.0,561026.0,,,,,0,0,0,603,212,0.0,128.0,,,
2022-10-01,79.0,561105.0,,,,,0,0,0,603,212,0.0,128.0,,,
2022-10-02,225.0,561330.0,,,,,0,0,0,603,212,0.0,128.0,,,
2022-10-03,368.0,561698.0,,,,,0,0,0,603,212,0.0,128.0,,,
2022-10-04,583.0,562281.0,,,,,0,0,0,603,212,0.0,128.0,,,
2022-10-05,208.0,562489.0,,,,,0,0,0,603,212,0.0,128.0,,,
2022-10-06,288.0,562777.0,,,,,0,0,0,603,212,0.0,128.0,,,
2022-10-07,299.0,563076.0,,,,,0,0,0,603,212,0.0,128.0,,,
2022-10-08,82.0,563158.0,,,,,0,0,0,603,212,0.0,128.0,,,
2022-10-09,138.0,563296.0,,,,,0,0,0,603,212,0.0,128.0,,,
2022-10-10,1097.0,564393.0,,,,,1,1,1,604,213,0.0,128.0,,,
2022-10-11,523.0,564916.0,,,,,0,0,0,604,213,0.0,128.0,,,
2022-10-12,549.0,565465.0,,,,,0,0,0,604,213,0.0,128.0,,,
2022-10-13,1057.0,566522.0,,,,,1,1,0,605,213,0.0,128.0,,,
2022-10-14,4857.0,571379.0,,,,,0,0,0,605,213,0.0,128.0,,,
2022-10-15,1968.0,573347.0,,,,,0,0,0,605,213,0.0,128.0,,,
2022-10-16,339.0,573686.0,,,,,0,0,0,605,213,0.0,128.0,,,
2022-10-17,674.0,574360.0,,,,,0,0,0,605,213,0.0,128.0,,,
2022-10-18,1283.0,575643.0,,,,,0,0,0,605,213,0.0,128.0,,,
2022-10-19,823.0,576466.0,,,,,0,0,0,605,213,0.0,128.0,,,
2022-10-20,312.0,576778.0,,,,,0,0,0,605,213,0.0,128.0,,,
2022-10-21,271.0,577049.0,,,,,0,0,0,605,213,0.0,128.0,,,
2022-10-22,1249.0,578298.0,,,,,0,0,0,605,213,0.0,128.0,,,
2022-10-23,255.0,578553.0,,,,,0,0,0,605,213,0.0,128.0,,,
2022-10-24,11194.0,589747.0,,,,,0,0,0,605,213,0.0,128.0,,,
2022-10-25,254.0,590001.0,,,,,0,0,0,605,213,0.0,128.0,,,
2022-10-26,617.0,590618.0,,,,,0,0,0,605,213,0.0,128.0,,,
2022-10-27,405.0,591023.0,,,,,0,0,0,605,213,0.0,128.0,,,
2022-10-28,347.0,591370.0,,,,,0,0,0,605,213,0.0,128.0,,,
2022-10-29,57.0,591427.0,,,,,0,0,0,605,213,0.0,128.0,,,
2022-10-30,197.0,591624.0,,,,,1,1,0,606,213,0.0,128.0,,,
2022-10-31,1376.0,593000.0,,,,,1,1,1,607,214,0.0,128.0,,,
2022-11-01,585.0,593585.0,,,,,0,0,0,607,214,0.0,128.0,,,
2022-11-02,282.0,593867.0,,,,,0,0,0,607,214,0.0,128.0,,,
2022-11-03,887.0,594754.0,,,,,0,0,0,607,214,0.0,128.0,,,
2022-11-04,323.0,595077.0,,,,,0,0,0,607,214,0.0,128.0,,,
2022-11-05,88.0,595165.0,,,,,0,0,0,607,214,0.0,128.0,,,
2022-11-06,798.0,595963.0,,,,,0,0,0,607,214,0.0,128.0,,,
2022-11-07,297.0,596260.0,,,,,0,0,0,607,214,0.0,128.0,,,
2022-11-08,384.0,596644.0,,,,,1,1,0,608,214,0.0,128.0,,,
2022-11-09,223.0,596867.0,,,,,1,1,0,609,214,0.0,128.0,,,
2022-11-10,1357.0,598224.0,,,,,1,1,0,610,214,0.0,128.0,,,
2022-11-11,217.0,598441.0,,,,,1,1,0,611,214,0.0,128.0,,,
2022-11-12,151.0,598592.0,,,,,0,0,0,611,214,0.0,128.0,,,
2022-11-13,148.0,598740.0,,,,,1,1,1,612,215,0.0,128.0,,,
2022-11-14,281.0,599021.0,,,,,0,0,0,612,215,0.0,128.0,,,
2022-11-15,591.0,599612.0,,,,,0,0,0,612,215,0.0,128.0,,,
2022-11-16,211.0,599823.0,,,,,0,0,0,612,215,0.0,128.0,,,
2022-11-17,366.0,600189.0,,,,,0,0,0,612,215,0.0,128.0,,,
2022-11-18,334.0,600523.0,,,,,0,0,0,612,215,0.0,128.0,,,
2022-11-19,185.0,600708.0,,,,,0,0,0,612,215,0.0,128.0,,,
2022-11-20,179.0,600887.0,,,,,0,0,0,612,215,0.0,128.0,,,
2022-11-21,433.0,601320.0,,,,,0,0,0,612,215,0.0,128.0,,,
2022-11-22,737.0,602057.0,,,,,1,1,0,613,215,0.0,128.0,,,
2022-11-23,580.0,602637.0,,,,,2,2,0,615,215,0.0,128.0,,,
2022-11-24,205.0,602842.0,,,,,0,0,0,615,215,0.0,128.0,,,
2022-11-25,172.0,603014.0,,,,,0,0,0,615,215,0.0,128.0,,,
2022-11-26,192.0,603206.0,,,,,0,0,0,615,215,0.0,128.0,,,
2022-11-27,212.0,603418.0,,,,,0,0,0,615,215,0.0,128.0,,,
2022-11-28,247.0,603665.0,,,,,0,0,0,615,215,0.0,128.0,,,
2022-11-29,267.0,603932.0,,,,,1,1,0,616,215,0.0,128.0,,,
2022-11-30,575.0,604507.0,,,,,0,0,0,616,215,0.0,128.0,,,
2022-12-01,329.0,604836.0,,,,,0,0,0,616,215,0.0,128.0,,,
2022-12-02,229.0,605065.0,,,,,0,0,0,616,215,0.0,128.0,,,
2022-12-03,79.0,605144.0,,,,,0,0,0,616,215,0.0,128.0,,,
2022-12-04,133.0,605277.0,,,,,0,0,0,616,215,0.0,128.0,,,
2022-12-05,265.0,605542.0,,,,,0,0,0,616,215,0.0,128.0,,,
2022-12-06,239.0,605781.0,,,,,0,0,0,616,215,0.0,128.0,,,
2022-12-07,242.0,606023.0,,,,,2,2,2,618,217,0.0,128.0,,,
2022-12-08,490.0,606513.0,,,,,1,1,0,619,217,0.0,128.0,,,
2022-12-09,511.0,607024.0,,,,,2,2,0,621,217,0.0,128.0,,,
2022-12-10,228.0,607252.0,,,,,0,0,0,621,217,0.0,128.0,,,
2022-12-11,239.0,607491.0,,,,,0,0,0,621,217,0.0,128.0,,,
2022-12-12,4033.0,611524.0,,,,,0,0,0,621,217,0.0,128.0,,,
2022-12-13,411.0,611935.0,,,,,1,1,0,622,217,0.0,128.0,,,
2022-12-14,6110.0,618045.0,,,,,1,1,1,623,218,0.0,128.0,,,
2022-12-15,607.0,618652.0,,,,,2,1,0,625,218,0.0,128.0,,,
2022-12-16,224.0,618876.0,,,,,3,1,0,628,218,0.0,128.0,,,
2022-12-17,88.0,618964.0,,,,,0,0,0,628,218,0.0,128.0,,,
2022-12-18,181.0,619145.0,,,,,0,0,0,628,218,0.0,128.0,,,
2022-12-19,255.0,619400.0,,,,,3,1,1,631,219,0.0,128.0,,,
2022-12-20,784.0,620184.0,,,,,1,1,0,632,219,0.0,128.0,,,
2022-12-21,232.0,620416.0,,,,,0,0,0,632,219,0.0,128.0,,,
2022-12-22,164.0,620580.0,,,,,0,0,0,632,219,0.0,128.0,,,
2022-12-23,16198.0,636778.0,,,,,0,0,0,632,219,0.0,128.0,,,
2022-12-24,43.0,636821.0,,,,,0,0,0,632,219,0.0,128.0,,,
2022-12-25,130.0,636951.0,,,,,0,0,0,632,219,0.0,128.0,,,
2022-12-26,1890.0,638841.0,,,,,0,0,0,632,219,0.0,128.0,,,
2022-12-27,5963.0,644804.0,,,,,1,1,1,633,220,0.0,128.0,,,
2022-12-28,7155.0,651959.0,,,,,0,0,0,633,220,0.0,128.0,,,
2022-12-29,191.0,652150.0,,,,,0,0,0,633,220,0.0,128.0,,,
2022-12-30,1426.0,653576.0,,,,,2,2,1,635,221,0.0,128.0,,,
2022-12-31,30.0,653606.0,,,,,0,0,0,635,221,0.0,128.0,,,
2023-01-01,137.0,653743.0,,,,,2,1,0,637,221,0.0,128.0,,,
2023-01-02,1424.0,655167.0,,,,,0,0,0,637,221,0.0,128.0,,,
2023-01-03,120.0,655287.0,,,,,2,2,0,639,221,0.0,128.0,,,
2023-01-04,4077.0,659364.0,,,,,0,0,0,639,221,0.0,128.0,,,
2023-01-05,786.0,660150.0,,,,,0,0,0,639,221,0.0,128.0,,,
2023-01-06,1621.0,661771.0,,,,,1,1,0,640,221,0.0,128.0,,,
2023-01-07,656.0,662427.0,,,,,0,0,0,640,221,0.0,128.0,,,
2023-01-08,557.0,662984.0,,,,,0,0,0,640,221,0.0,128.0,,,
2023-01-09,4950.0,667934.0,,,,,0,0,0,640,221,0.0,128.0,,,
2023-01-10,3754.0,671688.0,,,,,1,1,1,641,222,0.0,128.0,,,
2023-01-11,2235.0,673923.0,,,,,0,0,0,641,222,0.0,128.0,,,
2023-01-12,219.0,674142.0,,,,,0,0,0,641,222,0.0,128.0,,,
2023-01-13,1845.0,675987.0,,,,,0,0,0,641,222,0.0,128.0,,,
2023-01-14,2968.0,678955.0,,,,,0,0,0,641,222,0.0,128.0,,,
2023-01-15,137.0,679092.0,,,,,1,1,0,642,222,0.0,128.0,,,
2023-01-16,197.0,679289.0,,,,,0,0,0,642,222,0.0,128.0,,,
2023-01-17,929.0,680218.0,,,,,0,0,0,642,222,0.0,128.0,,,
2023-01-18,5891.0,686109.0,,,,,0,0,0,642,222,0.0,128.0,,,
2023-01-19,2255.0,688364.0,,,,,0,0,0,642,222,0.0,128.0,,,
2023-01-20,3811.0,692175.0,,,,,0,0,0,642,222,0.0,128.0,,,
2023-01-21,157.0,692332.0,,,,,0,0,0,642,222,0.0,128.0,,,
2023-01-22,211.0,692543.0,,,,,0,0,0,642,222,0.0,128.0,,,
2023-01-23,276.0,692819.0,,,,,0,0,0,642,222,0.0,128.0,,,
2023-01-24,380.0,693199.0,,,,,0,0,0,642,222,0.0,128.0,,,
2023-01-25,242.0,693441.0,,,,,0,0,0,642,222,0.0,128.0,,,
2023-01-26,223.0,693664.0,,,,,0,0,0,642,222,0.0,128.0,,,
2023-01-27,226.0,693890.0,,,,,0,0,0,642,222,0.0,128.0,,,
2023-01-28,54.0,693944.0,,,,,0,0,0,642,222,0.0,128.0,,,
2023-01-29,73.0,694017.0,,,,,0,0,0,642,222,0.0,128.0,,,
2023-01-30,256.0,694273.0,,,,,0,0,0,642,222,0.0,128.0,,,
2023-01-31,208.0,694481.0,,,,,0,0,0,642,222,0.0,128.0,,,
2023-02-01,292.0,694773.0,,,,,0,0,0,642,222,0.0,128.0,,,
2023-02-02,286.0,695059.0,,,,,2,2,1,644,223,0.0,128.0,,,
2023-02-03,416.0,695475.0,,,,,1,1,0,645,223,0.0,128.0,,,
2023-02-04,310.0,695785.0,,,,,0,0,0,645,223,0.0,128.0,,,
2023-02-05,445.0,696230.0,,,,,0,0,0,645,223,0.0,128.0,,,
2023-02-06,217.0,696447.0,,,,,1,1,1,646,224,0.0,128.0,,,
2023-02-07,7517.0,703964.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-08,348.0,704312.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-09,245.0,704557.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-10,244.0,704801.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-11,175.0,704976.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-12,132.0,705108.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-13,291.0,705399.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-14,502.0,705901.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-15,480.0,706381.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-16,425.0,706806.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-17,282.0,707088.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-18,127.0,707215.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-19,176.0,707391.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-20,763.0,708154.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-21,632.0,708786.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-22,350.0,709136.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-23,382.0,709518.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-24,8479.0,717997.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-25,3954.0,721951.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-26,158.0,722109.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-27,242.0,722351.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-02-28,273.0,722624.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-03-01,227.0,722851.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-03-02,282.0,723133.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-03-03,407.0,723540.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-03-04,104.0,723644.0,,,,,0,0,0,646,224,0.0,128.0,,,
2023-03-05,221.0,723865.0,,,,,1,1,1,647,225,0.0,128.0,,,
2023-03-06,375.0,724240.0,,,,,0,0,0,647,225,0.0,128.0,,,
2023-03-07,404.0,724644.0,,,,,0,0,0,647,225,0.0,128.0,,,
2023-03-08,1030.0,725674.0,,,,,1,1,1,648,226,0.0,128.0,,,
2023-03-09,723.0,726397.0,,,,,2,1,0,650,226,0.0,128.0,,,
2023-03-10,467.0,726864.0,,,,,1,1,1,651,227,0.0,128.0,,,
2023-03-11,157.0,727021.0,,,,,0,0,0,651,227,0.0,128.0,,,
2023-03-12,1144.0,728165.0,,,,,0,0,0,651,227,0.0,128.0,,,
2023-03-13,673.0,728838.0,,,,,0,0,0,651,227,0.0,128.0,,,
2023-03-14,412.0,729250.0,,,,,0,0,0,651,227,0.0,128.0,,,
2023-03-15,351.0,729601.0,,,,,0,0,0,651,227,0.0,128.0,,,
2023-03-16,331.0,729932.0,,,,,0,0,0,651,227,0.0,128.0,,,
2023-03-17,525.0,730457.0,,,,,0,0,0,651,227,0.0,128.0,,,
2023-03-18,129.0,730586.0,,,,,0,0,0,651,227,0.0,128.0,,,
2023-03-19,439.0,731025.0,,,,,0,0,0,651,227,0.0,128.0,,,
2023-03-20,539.0,731564.0,,,,,2,1,0,653,227,0.0,128.0,,,
2023-03-21,389.0,731953.0,,,,,0,0,0,653,227,0.0,128.0,,,
2023-03-22,484.0,732437.0,,,,,0,0,0,653,227,0.0,128.0,,,
2023-03-23,573.0,733010.0,,,,,0,0,0,653,227,0.0,128.0,,,
2023-03-24,434.0,733444.0,,,,,1,1,1,654,228,0.0,128.0,,,
2023-03-25,519.0,733963.0,,,,,0,0,0,654,228,0.0,128.0,,,
2023-03-26,348.0,734311.0,,,,,0,0,0,654,228,0.0,128.0,,,
2023-03-27,1171.0,735482.0,,,,,0,0,0,654,228,0.0,128.0,,,
2023-03-28,1359.0,736841.0,,,,,0,0,0,654,228,0.0,128.0,,,
2023-03-29,2538.0,739379.0,,,,,0,0,0,654,228,0.0,128.0,,,
2023-03-30,4936.0,744315.0,,,,,0,0,0,654,228,0.0,128.0,,,
2023-03-31,1928.0,746243.0,,,,,1,1,0,655,228,0.0,128.0,,,
2023-04-01,1151.0,747394.0,,,,,0,0,0,655,228,0.0,128.0,,,
2023-04-02,2070.0,749464.0,,,,,0,0,0,655,228,0.0,128.0,,,
2023-04-03,713.0,750177.0,,,,,0,0,0,655,228,0.0,128.0,,,
2023-04-04,1673.0,751850.0,,,,,0,0,0,655,228,0.0,128.0,,,
2023-04-05,1881.0,753731.0,,,,,0,0,0,655,228,0.0,128.0,,,
2023-04-06,857.0,754588.0,,,,,0,0,0,655,228,0.0,128.0,,,
2023-04-07,423.0,755011.0,,,,,0,0,0,655,228,0.0,128.0,,,
2023-04-08,333.0,755344.0,,,,,0,0,0,655,228,0.0,128.0,,,
2023-04-09,693.0,756037.0,,,,,0,0,0,655,228,0.0,128.0,,,
2023-04-10,879.0,756916.0,,,,,0,0,0,655,228,0.0,128.0,,,
2023-04-11,1534.0,758450.0,,,,,0,0,0,655,228,0.0,128.0,,,
2023-04-12,953.0,759403.0,,,,,0,0,0,655,228,0.0,128.0,,,
2023-04-13,661.0,760064.0,,,,,1,1,1,656,229,0.0,128.0,,,
2023-04-14,1779.0,761843.0,,,,,2,2,0,658,229,0.0,128.0,,,
2023-04-15,11265.0,773108.0,,,,,0,0,0,658,229,0.0,128.0,,,
2023-04-16,9103.0,782211.0,,,,,0,0,0,658,229,0.0,128.0,,,
2023-04-17,2039.0,784250.0,,,,,0,0,0,658,229,0.0,128.0,,,
2023-04-18,281.0,784531.0,,,,,0,0,0,658,229,0.0,128.0,,,
2023-04-19,632.0,785163.0,,,,,0,0,0,658,229,0.0,128.0,,,
2023-04-20,622.0,785785.0,,,,,0,0,0,658,229,0.0,128.0,,,
2023-04-21,302.0,786087.0,,,,,0,0,0,658,229,0.0,128.0,,,
2023-04-22,76.0,786163.0,,,,,0,0,0,658,229,0.0,128.0,,,
2023-04-23,153.0,786316.0,,,,,0,0,0,658,229,0.0,128.0,,,
2023-04-24,338.0,786654.0,,,,,1,1,0,659,229,0.0,128.0,,,
2023-04-25,397.0,787051.0,,,,,6,2,1,665,230,0.0,128.0,,,
2023-04-26,422.0,787473.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-04-27,581.0,788054.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-04-28,249.0,788303.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-04-29,118.0,788421.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-04-30,123.0,788544.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-01,430.0,788974.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-02,323.0,789297.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-03,244.0,789541.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-04,261.0,789802.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-05,295.0,790097.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-06,455.0,790552.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-07,122.0,790674.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-08,235.0,790909.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-09,10650.0,801559.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-10,3305.0,804864.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-11,787.0,805651.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-12,220.0,805871.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-13,113.0,805984.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-14,140.0,806124.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-15,371.0,806495.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-16,2816.0,809311.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-17,1502.0,810813.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-18,3776.0,814589.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-19,3611.0,818200.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-20,7836.0,826036.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-21,337.0,826373.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-22,4695.0,831068.0,,,,,0,0,0,665,230,0.0,128.0,,,
2023-05-23,486.0,831554.0,,,,,1,1,0,666,230,0.0,128.0,,,
2023-05-24,852.0,832406.0,,,,,1,1,1,667,231,0.0,128.0,,,
2023-05-25,5841.0,838247.0,,,,,1,1,1,668,232,0.0,128.0,,,
2023-05-26,9665.0,847912.0,,,,,0,0,0,668,232,0.0,128.0,,,
2023-05-27,1201.0,849113.0,,,,,0,0,0,668,232,0.0,128.0,,,
2023-05-28,136.0,849249.0,,,,,0,0,0,668,232,0.0,128.0,,,
2023-05-29,976.0,850225.0,,,,,1,1,0,669,232,0.0,128.0,,,
2023-05-30,669.0,850894.0,,,,,0,0,0,669,232,0.0,128.0,,,
2023-05-31,7232.0,858126.0,,,,,0,0,0,669,232,0.0,128.0,,,
2023-06-01,21957.0,880083.0,,,,,0,0,0,669,232,0.0,128.0,,,
2023-06-02,259.0,880342.0,,,,,0,0,0,669,232,0.0,128.0,,,
2023-06-03,105.0,880447.0,,,,,0,0,0,669,232,0.0,128.0,,,
2023-06-04,122.0,880569.0,,,,,0,0,0,669,232,0.0,128.0,,,
2023-06-05,433.0,881002.0,,,,,0,0,0,669,232,0.0,128.0,,,
2023-06-06,1094.0,882096.0,,,,,0,0,0,669,232,0.0,128.0,,,
2023-06-07,470.0,882566.0,,,,,0,0,0,669,232,0.0,128.0,,,
2023-06-08,2023.0,884589.0,,,,,0,0,0,669,232,0.0,128.0,,,
2023-06-09,1847.0,886436.0,,,,,0,0,0,669,232,0.0,128.0,,,
2023-06-10,1798.0,888234.0,,,,,0,0,0,669,232,0.0,128.0,,,
2023-06-11,5894.0,894128.0,,,,,0,0,0,669,232,0.0,128.0,,,
2023-06-12,1616.0,895744.0,,,,,0,0,0,669,232,0.0,128.0,,,
2023-06-13,542.0,896286.0,,,,,1,1,0,670,232,0.0,128.0,,,
2023-06-14,7333.0,903619.0,,,,,0,0,0,670,232,0.0,128.0,,,
2023-06-15,649.0,904268.0,,,,,0,0,0,670,232,0.0,128.0,,,
2023-06-16,257.0,904525.0,,,,,2,2,0,672,232,0.0,128.0,,,
2023-06-17,2413.0,906938.0,,,,,0,0,0,672,232,0.0,128.0,,,
2023-06-18,139.0,907077.0,,,,,0,0,0,672,232,0.0,128.0,,,
2023-06-19,213.0,907290.0,,,,,0,0,0,672,232,0.0,128.0,,,
2023-06-20,263.0,907553.0,,,,,0,0,0,672,232,0.0,128.0,,,
2023-06-21,262.0,907815.0,,,,,0,0,0,672,232,0.0,128.0,,,
2023-06-22,221.0,908036.0,,,,,0,0,0,672,232,0.0,128.0,,,
2023-06-23,403.0,908439.0,,,,,0,0,0,672,232,0.0,128.0,,,
2023-06-24,3147.0,911586.0,,,,,0,0,0,672,232,0.0,128.0,,,
2023-06-25,11822.0,923408.0,,,,,1,1,1,673,233,0.0,128.0,,,
2023-06-26,5026.0,928434.0,,,,,0,0,0,673,233,0.0,128.0,,,
